message_id,date,text,urls,has_photo,views
27879,2025-12-25T08:33:46+00:00,"🎄 The Moscow Regional State Academic Theater “Russian Ballet” named after V.Gordeev presented its best dances on stage of the National Theatre in Nairobi. 
 
 ✨ As part of a cultural exchange and celebration of Russian classical choreography, the theater's artists have staged an unforgettable show that impressed the audience with its skill, expressiveness, and beauty. 
 
 🩰 The ballet troupe presented famous works from the Russian ballet school to the Kenyan audience. These included excerpts from classical ballets such as The Nutcracker, Swan Lake, Carmen and other. 
 
 🇷🇺 🇰🇪 The tour in Kenya was an important step in the development of cultural ties between Russia and Kenya . Ballet is a universal language that connects people from different countries and cultures.",,True,2.74K
27888,2025-12-25T09:31:24+00:00,"✉️ Letter by Ambassador of Russia to Indonesia Sergei Tolchenov to the Editor-in-Chief of the Independent Observer (25.12.2025) 
 
 We noted that the article “Indonesia and Ukraine united by music” by Tamalia Alisjahbana recently published in The Independent Observer (December 12-18, 2025 issue) contains a set of incorrect statements regarding the essence of the situation in Ukraine , including an erroneous interpretation of the alleged “40,000 children kidnapped by Russia”. 
 
 Key points: 
 
 • A significant number of the children mentioned by the Ukrainian side had never been on the territory of the Russian Federation. In addition, during the audit it was established that 50 people from this list were adults. As soon as legal representatives of those young Ukrainians are found, reunification immediately occurs, because for Russia this is “a matter of honor” to reunite all families. 
 
 • It is very important that while Western delegations kept talking about what they called “the deportation of Ukrainian children”, representatives of the Global Majority and the Global South spoke out against targeting children with speculation of this kind , urging reliance on accepted political and diplomatic tools. 
 
 • The debate and vote on December 3, 2025 on the confrontational “Return of Ukrainian Children” resolution at the UN General Assembly, as a part of its 11th Emergency Special Session, demonstrated that more than a half of UN member states (more specifically, 102 of 193) did not support this document , in any way whatsoever. 
 
 • It is obvious that the narrative of the “charity event” in Jakarta on December 5 clearly revealed the wishes of its organizers to place the blame on Russia. No evidence has been presented to back groundless allegations. Not a word was said about what happened to thousands of Ukrainian minors who were taken to Europe and lost all contact with their families. 
 
 • This was not what European and NATO countries expected, considering their unwavering efforts to make the Ukrainian crisis last for as long as possible , in the effort to serve their vested and selfish political agendas. 
 
 • Notwithstanding this, my country is diligent and consistent in its efforts to reunite families, and stands ready to cooperate on the issue of these children , with constructive international mediators.",https://observerid.com/,True,2.94K
27889,2025-12-25T11:49:07+00:00,"🔴 #LIVE : Briefing by Russia's Foreign Ministry Spokeswoman Maria Zakharova on topical foreign policy issues 
 
 🔴 X (ex-Twitter) 
 
 🔴 Facebook 
 
 🔴 Ruptly 
 
 🔴 Russia’s MFA website",?q=%23LIVE|https://x.com/i/broadcasts/1dRKZaLqRerxB|https://www.facebook.com/100069392071612/videos/1216450227036234|https://ruptly.video/event_route?link_id=010d27ff-bab7-45a9-b042-dbd89b992b82&amp;provider_id=13&amp;direction=video|https://mid.ru/en/press_service/video/,False,4.55K
27890,2025-12-26T09:35:56+00:00,"#RussiaHelps 
 
 💬 Maria Zakharova : On December 17 in Maputo ( #Mozambique ) and December 18 in Lusaka ( #Zambia ), official ceremonies marking the delivery of Russian food assistance were held, attended by the Russian Ambassadors to these countries. 
 
 🇲🇿 Mozambique received 70 tonnes of vitamin-fortified sunflower oil for those in need. 
 🇿🇲 Zambia received a similar shipment of 93 tonnes , as well as 648 tonnes of yellow split peas. 
 
 These humanitarian deliveries were carried out through the UN World Food Programme , funded by Russia’s voluntary contribution for African countries, which amounts to USD 10 million annually . 
 
 Humanitarian assistance is an integral part of Russia’s support for its partners on the African continent , primarily aimed at helping the most vulnerable groups. 
 
 🇷🇺 Russia will continue to contribute to addressing Africa’s socio-economic challenges, using both bilateral assistance mechanisms and the potential of relevant international organizations. 
 
 (Excerpt from Russian MFA Spokeswoman Maria Zakharova's weekly briefing on December 26)",?q=%23RussiaHelps|?q=%23Mozambique|?q=%23Zambia|https://www.wfp.org/|https://mid.ru/en/foreign_policy/news/2069011/,False,4.03K
27891,2025-12-26T11:30:01+00:00,"🗓 On December 25, Russia's Foreign Minister Sergey Lavrov chaired a regular meeting of an interdepartmental working group on preparations for and support of the Russian Federation’s chairship of the Collective Security Treaty Organisation in 2026. 
 
 The meeting took place at the Russia's Foreign Ministry and was attended by representatives of the Presidential Executive Office, federal executive authorities and organisations involved in this work. 
 
 Taking into account the outcomes of the #CSTO Collective Security Council session held in Bishkek on November 27, 2005, and objectives related to the implementation of the decisions adopted at the session, the meeting participants approved a plan of activities for Russia’s CSTO chairship in 2026. 
 
 The participants also discussed progress in preparations for the key events of Russia’s chairship, including the Moscow Summit of the CSTO and the International Forum for Collective Security, scheduled to take place in the Russian capital in November 2026.",https://mid.ru/en/foreign_policy/news/2069035/|https://t.me/odkb_csto|https://t.me/MFARussia|?q=%23CSTO|https://t.me/MFARussia/27390,True,2.89K
27892,2025-12-26T13:02:37+00:00,"🎙 Russian MFA Spokeswoman Maria Zakharova's answer to a media question regarding the practice of applying unilateral coercive measures (December 26, 2025) 
 
 ❓ Question: How would you comment on the differences in approaches between the “collective West” and the Global Majority to the use of unilateral coercive measures in contemporary international relations? 
 
 💬 Maria Zakharova: This practice runs counter to the UN Charter , which vests the exclusive prerogative to impose measures of this nature in the UN Security Counci l, and only in cases involving threats to peace and security . 
 
 In this context, the use of unilateral coercive measures (UCMs) constitutes an encroachment on the unique powers of the UN Security Council . It is well known that the “collective West” routinely resorts to this practice, most often driven by geopolitical considerations. 
 
 UCMs represent a serious obstacle to the formation of a just and equitable polycentric world order. 
 
 They serve as one of the main instruments of the neocolonial policy of the “collective West”, the goal of which is evident – to preserve its slipping dominance , deprive the countries of the Global Majority of their right to an independent political choice, and slow down their economic, technological and industrial development. 
 
 Attempts by the initiators of UCMs to portray them as a “peaceful means of dispute settlement” do not withstand criticism . It is well known that, by hindering the full-fledged socio-economic development of the countries of the Global South and East, unilateral coercive measures undermine efforts to resolve crisis situations . Their indiscriminate nature violates fundamental human rights and freedoms, first and foremost affecting the most vulnerable segments of the population – a fact repeatedly condemned in resolutions of the UN General Assembly and the Human Rights Council. 
 
 At the forefront of efforts to counter UCMs within the United Nations stands the Group of Friends in Defence of the UN Charter , which includes the Russian Fededation. 
 
 Among the Group’s unquestionable achievements in this area is the adoption , at its initiative, of an entire package of UN General Assembly documents , including Resolution 78/329 , which shifted the General Assembly debates on unilateral coercive measures from a three-year to a two-year cycle, as well as Resolution 79/293 , adopted in June this year, which proclaimed December 4 as the International Day against Unilateral Coercive Measures . 
 
 It is important that the Group’s steps to counter this unlawful practice are part of a broader anti-neocolonial front. It was at the Group’s initiative that the UN General Assembly adopted the principled Resolutions 79/115 , “Eradication of colonialism in all its forms and manifestations”, and 80/106 , which proclaimed December 14 as the International Day against Colonialism in all its forms and manifestations . 
 
 ❗️ We are confident that in a truly just multipolar architecture of international relations – which we all aspire to build – there is no place for coercion or neocolonial hegemony . Together with our partners – responsible members of the Global Majority – we will continue the fight against all remnants of the shameful colonial era. 
 
 #StopColonialism",https://mid.ru/en/foreign_policy/news/2069173/|https://www.un.org/en/about-us/un-charter/full-text|https://www.gof-uncharter.org/|https://docs.un.org/en/A/RES/78/329|https://docs.un.org/en/A/RES/79/293|https://docs.un.org/en/A/RES/79/115|https://www.un.org/en/observances/anti-colonialism-day|?q=%23StopColonialism,True,4.39K
27893,2025-12-26T15:03:48+00:00,"⚡️ Russia's Foreign Ministry Spokeswoman Maria Zakharova’s comment on the escalation of tensions in southern Yemen (26 December 2025) 
 
 💬 Maria Zakharova : Moscow is concerned about the escalation of the military and political situation in the southern Yemeni governorates of Hadhramaut and Al Mahrah as a result of clashes between various paramilitary units within the pro-government forces, including formations controlled by the Southern Transitional Council. 
 
 We call on all parties involved to exercise restraint and to seek mutually acceptable compromise solutions to the existing problems and contradictions through constructive intra-Yemeni dialogue. 
 
 We welcome the joint efforts by Saudi Arabia and the United Arab Emirates , noted in the statement issued by the Foreign Ministry of the Kingdom of Saudi Arabia on December 25, 2025, aimed at de-escalating tensions as soon as possible and stabilising the situation in southern Yemen, including the deployment of a joint military task force to Aden to assist the Yemeni parties in addressing the consequences of this crisis. 
 
 We once again emphasise the need for UN Secretary-General’s Special Envoy for Yemen Hans Grundberg to step up efforts to achieve sustainable normalisation of the situation in the southern Arabian Peninsula and to launch an inclusive intra-Yemeni dialogue with a view to advancing a comprehensive political settlement. 
 
 ❗️ We reaffirm our readiness to continue constructive engagement in pursuit of these goals with Yemen’s official authorities and all influential political forces of this friendly country, as well as with Russia’s partners in the region, above all Saudi Arabia and the United Arab Emirates.",https://mid.ru/en/foreign_policy/news/2069202/,True,2.92K
27894,2025-12-27T06:03:16+00:00,"🇷🇺 Key foreign policy outcomes of 2025 
 
 #Outcomes2025 
 
 In 2025, Russia made a significant contribution to strengthening the foundations of a just multipolar world order based on international law and cooperation between countries. Decisive steps were taken to protect the country’s vital national interests on the external front, with a focus on the CIS countries and Eurasia. 
 
 This year marked the 80th anniversary of the Great Victory. Alongside its like-minded international partners, Russia reaffirmed its commitment to inviolability of the post-war world order and its foundation in the form of the full body of principles enshrined in the UN Charter understood as an indivisible and interdependent whole. 
 
 • In the Commonwealth of Independent States, 2025 was declared the Year of Peace and Unity in the Fight against Nazism. 
 
 • A solemn General Assembly session to commemorate WWII victims was held at Russia’s initiative at the New York UN headquarters in May. An annual resolution on combatting glorification of Nazism and neo-Nazism co-sponsored by 44 countries was adopted in December. 
 
 • Comprehensive partnership and strategic interaction between Russia and China received a strong boost thanks to successful leader diplomacy by President Vladimir Putin and Chinese President Xi Jinping and reciprocal visits to Moscow in May and to Beijing in September . 
 
 • After the new US administration came to the White House in January, political dialogue with Washington at the top levels was restored. During the Russia-US summit in Anchorage on August 15, understandings were reached that could form the basis for resolving the Ukraine conflict by addressing its underlying causes, including military threats to Russia created by NATO expansion and policies undermining the rights of the Russian and Russian-speaking populations. 
 
 • Relations with North Korea took on a new dimension, with the DPRK providing allied assistance in liberating the Kursk Region from Ukrainian militants and contributing significantly to creating proper conditions for the region’s return to peaceful life, in accordance with the Comprehensive Strategic Partnership Treaty. 
 
 • A new stage in relations with Iran was marked by the signing in January and entry into force in October of the Comprehensive Strategic Partnership Treaty. 
 
 • Tangible results were achieved in supporting integration processes in Eurasia. 
 
 • Within the Collective Security Treaty Organisation (CSTO), priority tasks were identified for implementing the collective security strategy, steps were taken to strengthen the combat readiness of collective forces, and an anti-narcotics strategy through 2030 was approved. 
 
 • On December 14, at the initiative of Russia and other member states of the Group of Friends in Defence of the UN Charter, the UN General Assembly proclaimed the International Day for the Elimination of Colonialism in all its forms , and on December 4, the International Day for Combatting Unilateral Coercive Measures. 
 
 • Measures taken to protect Orthodox Christianity and other Russian religions and denominations created favourable conditions for the resettlement of foreign nationals, including from countries with unfriendly governments, to our country under the framework of the Presidential Executive Order On Providing Humanitarian Support to Individuals Sharing Traditional Russian Spiritual and Moral Values. 
 
 • Efforts to combat the spread of untruthful information about Russia in foreign printed and social media intensified, including through cooperation with our international partners within the International Fact-Checking Network. 
 
 ❗️ The firm defence of national interests in relations with the countries whose governments undertake hostile anti-Russian actions forced them to recognise the impossibility of inflicting on Russia a “strategic defeat on the battlefield” and led them to adopt a concept of an immediate cessation of hostilities in the Ukrainian theatre of operations. 
 
 Read in full",?q=%23Outcomes2025|https://t.me/MFARussia/27696|https://t.me/MFARussia/24824|https://t.me/MFARussia/26245|https://t.me/MFARussia/26019|https://t.me/MFARussia/23489|http://www.kremlin.ru/acts/bank/51035|https://globalfactchecking.com/|https://mid.ru/en/foreign_policy/news/2069210/,True,10.8K
27895,2025-12-28T06:18:22+00:00,"🎙 Foreign Minister Sergey Lavrov’s interview with TASS News Agency (December 28, 2025) 
 
 Key points 
 
 • Russia appreciates efforts by President of the United States Donald Trump and his team to achieve a peace settlement. We are committed to continuing to work with the American negotiators to devise lasting agreements for addressing the conflict’s root causes. 
 
 We see that Vladimir Zelensky’s regime and his European curators are not ready to engage in constructive talks. <...> Meanwhile, almost all European countries with few exceptions have been pumping the Kiev regime full of money and weapons . 
 
 • There has been a thorough effort to review the updated version of the US National Security Strategy , which is quite understandable. Its central tenets must be supported by what the US does, but even today it offers a new vision. Experts believe that this could be indicative of an effort in Washington to reconsider its international standing . <...> 👉 Speaking of Russia, one thing worth mentioning is the fact that the strategy does not contain any calls to subject our country to a system-wide containment and deterrence policy. 
 
 It may be the first time for the United States when it publicly questioned NATO’s long-standing commitment to expansionism, even if it stopped short of undertaking not to expand NATO . <...> Some of the ideas set forth in this strategy are not at odds with efforts to promote dialogue between Russia and the United States. That said, we will make our final decisions only by looking at what the US administration does on the international stage. 
 
 • The EU has been seeking to dismantle mechanisms for working with Russia. It all started somewhere around 2014, when the ruling elites in most European countries started <...> inciting Russia-hating and militarist sentiment among their people. 
 
 • In 2025, we witnessed unprecedented events with Israel carrying out a direct act of aggression against Iran together with the United States , which targeted facilities related to the Iranian nuclear programme with missile and bomb strikes despite the fact that these facilities benefit from IAEA’s guarantees. <...> We would like to note that the Iranians have been exercising maximum restraint and composure by responding to all the provocations and blackmail on behalf of the West by stating their commitment to dialogue and resolving the lingering differences by political means. 
 
 We have shared our assessment of the situation in the Gaza Strip many times. We welcomed international mediation efforts. Thanks to these efforts the hot phase of the bloodshed that lasted since October 2023 was stopped and the mass starvation of the Palestinians prevented . <...> 
 
 The main thing here is to remedy the historical injustice and provide for establishing a viable Palestinian state, which would coexist with Israel. 
 
 • Taiwan is currently used as a tool of military-strategic deterrence against the PRC. This is also a matter of pursing vested interests . <...> We believe that the Taiwan problem is an internal affair of the PRC. 
 
 • Whether leaders like Ursula von der Leyen, Friedrich Merz, Keir Starmer and Emmanuel Macron and the like have reached a point of no return is hard to say. We do see that so far, the European war party has been investing its political capital in inflicting a strategic defeat on Russia, and is ready to go the whole nine yards. <...> Not only they do not care about the Ukrainians but they do not care about their people either. 
 
 This is the only way to explain the fact that there is still talk in Europe about sending military forces to Ukraine as part of the so-called coalition of the willing. We have said many times that in this case our Armed Forces would view them as a legitimate target. 
 
 ❗️ My messages for European politicians who seem to have problems getting to grips with this fact – I hope they get to read this interview – is to repeat one more time 👉 there is no need to be afraid of Russia attacking anyone. However, should anyone consider attacking Russia, they would face a devastating blow . 
 
 Read in full",https://mid.ru/en/foreign_policy/news/2069760/|https://t.me/TASS_EN|https://t.me/MFARussia/27543|https://t.me/MFARussia/25311|https://t.me/MFARussia/25391|https://mid.ru/en/foreign_policy/news/2069760/,True,7.33K
27896,2025-12-28T19:29:45+00:00,"⚡️ Comment by Aide to the President Yury Ushakov following the telephone conversation between Vladimir Putin and US President Donald Trump (December 28, 2025) 
 
 💬 Yury Ushakov: President Vladimir Putin has just finished his telephone conversation with President of the United States Donald Trump . 
 
 The conversation took place at the US President’s initiative . The US President wished to discuss the current developments in the context of the Ukrainian conflict and its potential resolution with the President of Russia. 
 
 President Trump wished to discuss these matters before his in-person meeting with Zelensky later today at Mar-a-Lago, Florida. 
 
 Logically, at the beginning of the conversation that continued for  1 hour and 15 minutes , the presidents exchanged warm Christmas and New Year greetings and, naturally, wished happiness to both nations. 
 
 The rest of the conversation was similarly friendly, good-natured and business-like , with mutual interest in making progress towards a long-term resolution of the Ukrainian conflict. 
 
 Donald Trump paid close attention to Russia’s assessment of the  realistic prospects for an agreement, and to our President’s detailed rationale for the fundamental importance of continuing to build upon the Russian-American understandings established during the  Anchorage summit and the numerous subsequent contacts between the two administrations. 
 
 Most significantly, the Russian and US presidents share a broadly similar view that the temporary ceasefire proposed by Ukraine and Europe – under the pretext of preparing for a referendum or other such measures – would merely prolong the conflict and risk a renewed escalation on the battlefield. <...> 
 
 Donald Trump repeatedly emphasised the necessity of ending the war as swiftly as possible and spoke of the impressive prospects for  economic cooperation between the United States and both Russia and Ukraine that would open up once the hostilities are over. 
 
 He acknowledged that the Ukrainian crisis has been his most formidable foreign policy challenge, stating that he now saw renewed proof of  Russia’s commitment to a political and diplomatic settlement . It is with this understanding that he intends to frame his forthcoming negotiations with Zelensky. 
 
 It is particularly noteworthy that during today’s conversation, the Russian President acceded to the American proposal to continue efforts to resolve the Ukrainian situation through two specially established working groups . One will address various security dimensions, and the other, economic matters. <...> 
 
 ❗️ Vladimir Putin and Donald Trump agreed to  speak again by telephone promptly after the US President’s meeting with the Ukrainian delegation at Mar-a-Lago this evening.",http://en.kremlin.ru/events/president/news/78872|https://t.me/MFARussia/26019,True,14.2K
27854,2025-12-23T07:00:21+00:00,"🇷🇺 🇰🇿 Following the informal meeting of CIS leaders, Russia's President Vladimir Putin held a bilateral meeting with President of Kazakhstan Kassym-Jomart Tokayev (December 22, 2025) 
 
 💬 Vladimir Putin: Mr Tokayev, 
 
 We began working together yesterday, and today we had the opportunity to devote half a day to  informal discussions of our joint work within the  #CSTO , the  #CIS , and on bilateral matters. 
 
 However, I am pleased to have the opportunity to meet with you separately and to discuss the issues that both you and I regard as  priorities for the development of bilateral relations between Kazakhstan and Russia. 
 
 Overall, in my view, the situation is developing positively in virtually all areas. We do not have a single contentious or difficult issue, although, of course, at this level of interaction there are always many practical questions to address. 
 
 I very much value the opportunity to discuss all of these matters with you. 
 
 #RussiaKazakhstan",http://en.kremlin.ru/events/president/news/78831|?q=%23CSTO|?q=%23CIS|?q=%23RussiaKazakhstan,True,2.33K
27855,2025-12-23T07:35:04+00:00,"🇷🇺 🇹🇯 A bilateral meeting between Russia's President Vladimir Putin and President of Tajikistan Emomali Rahmon was held at the State Hermitage Museum. Earlier, the Head of State of the Republic of Tajikistan took part in an informal meeting of the leaders of the  #CIS member countries. 
 
 💬 Vladimir Putin: Mr Rahmon, 
 
 Once again, I would like to  thank you for accepting the invitation and coming to St Petersburg. 
 
 ◾️ However, I would like to begin our bilateral meeting by expressing my sincere condolences to you and to the family of the boy from Tajikistan who tragically lost his life a few days ago. Perpetrating terrorist acts against children is an especially abhorrent crime. 
 
 The investigation will be concluded without doubt, and the perpetrators, should there be several, will undoubtedly be brought to full justice. I repeat once again: I was shocked by this crime. 
 
 As I have already said, crimes of this kind are beyond comprehension, and when such terrorist acts are committed against children, it evokes particularly strong emotions. 
 
 Please convey my  most sincere condolences to the family of the deceased boy. 
 
 #RussiaTajikistan",http://en.kremlin.ru/events/president/news/78833|?q=%23CIS|?q=%23RussiaTajikistan,True,1.8K
27856,2025-12-23T08:04:54+00:00,"🇷🇺 🇦🇲 In St Petersburg, Russia's President Vladimir Putin held a meeting with Prime Minister of the Republic of Armenia Nikol Pashinyan. Earlier, Nikol Pashinyan took part in a session of the Supreme Eurasian Economic Council, as well as in an informal meeting of  #CIS leaders at the State Hermitage Museum. 
 
 💬 Vladimir Putin: Mr Pashinyan, I would like to welcome you once again and  thank you for participating in these events under the auspices of the EAEU and the CIS. 
 
 We have already exchanged views on the results of our yesterday’s and today’s work. Overall, in my opinion, everything proceeded at a very high level. I hope the atmosphere was positive, but the most important thing is that our teams worked diligently from all sides and prepared excellent documents. Everything has been signed, and everything is progressing. 
 
 Regarding bilateral relations, they are developing. Our trade turnover has seen an adjustment, as we discussed yesterday. If in 2024 it surpassed $11 billion, in the first nine months of this year it reached 4.5 billion. This is also a good indicator and gives us reason to believe that in the near future, we will be able to increase it. 
 
 We also have promising plans. We have already spoken about energy, including nuclear energy. We will not delve into detail now, but there is an opportunity to discuss this further. 
 
 The same applies to logistics: during our last meeting, you raised questions about various areas where we could work together. I am referring to the restoration of old routes and the creation of new ones that would open up Armenia’s borders . 
 
 So, overall, everything is progressing. Naturally, there are other issues we can discuss now. 
 
 I am very pleased to see you. Thank you for being here. 
 
 #RussiaArmenia",?q=%23CIS|?q=%23RussiaArmenia,True,2.33K
27857,2025-12-23T09:07:07+00:00,"🔴 #LIVE : Remarks by Russia's Foreign Minister Sergey Lavrov at the Meeting of the Commission of the Russian Federation for UNESCO 
 
 🔴 Russia's MFA Website",?q=%23LIVE|https://mid.ru/en/press_service/video,False,2.18K
27858,2025-12-23T12:16:07+00:00,"🇷🇺 🇻🇪 📞 On December 22, Minister of Foreign Affairs of Russia Sergey Lavrov and Minister of Foreign Affairs of Venezuela Yvan Gil had a telephone conversation. 
 
 The Ministers expressed serious concern over the escalation of Washington’s actions in the Caribbean Sea, which are fraught with far-reaching consequences for the region and pose risks to international shipping . 
 
 🤝 The Russian Side reaffirmed its comprehensive support and solidarity with the leadership and people of Venezuela amid the current challenges. 
 
 The Ministers agreed to continue close cooperation through bilateral channels and to coordinate steps at international venues, above all within the #UN , in the interests of ensuring respect for State sovereignty and non-interference in internal affairs. 
 
 #RussiaVenezuela",https://mid.ru/en/foreign_policy/news/2068150/|?q=%23UN|?q=%23RussiaVenezuela,True,2.75K
27859,2025-12-23T21:45:01+00:00,"🎙 Russia’s Foreign Minister Sergey Lavrov ’s remarks at the General Meeting of the Commission of the Russian Federation for UNESCO (Moscow, December 23, 2025) 
 
 💬 Sergey Lavrov : UNESCO marked its 80th anniversary in 2025. It has gone a long way since that time by establishing itself as a universally recognised and leading forum in culture, science, sports and education. 
 
 However, in recent years our Western colleagues did everything to inject as much politics as possible into UNESCO’s work and to give its agenda an Ukraine bias, just as they do it in other international structures. This is an obvious manifestation of the so-called double standards with the UNESCO Executive Board adopting anti-Russian resolutions regarding Crimea and Ukraine which go far beyond UNESCO’s mandate. 
 
 Under the preceding Director-General, Audrey Azoulay, who represented France, the organisation’s Secretariat was open about its commitment to serving the interests of the Western minority , turning a blind eye to the policies of the Kiev regime against Russian education and culture, the killings of our journalists and massive violations of the rights of Russians and Russian-speakers in Ukraine, including their right to speak their native tongue and to practice the Orthodox faith, despite the fact that the UN Charter guarantees these rights. <…> 
 
 I regard the decisive victory of the newly elected Director-General, Egypt’s Khaled El-Enany, as an encouraging sign. 
 
 During his election campaign, he advocated for reforming UNESCO, primarily by depoliticising its activities – specifically, addressing the legacy left by the French Director-General who preceded our Egyptian colleague. 
 
 🇷🇺 Despite all challenges, Russia has, as always, made a substantial contribution to UNESCO’s work across all its areas of activity in the past year. 
 
 • At Russia’s initiative, the UNESCO World Heritage Committee inscribed the masterpiece of Palaeolithic art, Rock Paintings of Shulgan-Tash Cave , located in the Republic of Bashkortostan, onto the World Heritage List. This brings the total number of Russian sites on the list to 34. 
 
 • The 5th Russian Congress of UNESCO Chairs was successfully held in Moscow. 
 
 • The Russian network of UNESCO Chairs has expanded with two new members, while 18 schools have been granted the status of UNESCO Associated Schools. The city of Volzhsky has been included in the UNESCO Global Network of Learning Cities. 
 
 In the field of education, particular attention will be paid to safeguarding traditional spiritual and moral values within the education system. <…> 
 
 The adoption of the Recommendation on the Ethics of Neurotechnology came as a notable development this year. Russian experts made a substantial contribution to drafting this paper. 
 
 🌍 Within the framework of cooperation with African countries , we are funding media projects implemented through UNESCO’s International Programme for the Development of Communication. 
 
 We are expanding partnerships with our friends in the near abroad. On June 6, in conjunction with its colleagues from the CIS, the Permanent Delegation of Russia to UNESCO once again held events at UNESCO Headquarters in Paris to mark Russian Language Day. We teamed up with our Belarusian allies to prepare a submission for inclusion on the World Heritage List. 
 
 Improving Russia’s international standing in the humanitarian sphere should remain a focus of our attention going forward. I am confident that we will continue to work in a coordinated and proactive manner. 
 
 In this regard, I propose considering the advisability of engaging with UNESCO mechanisms that are new to us, in particular those aimed at promoting the cultural and linguistic heritage of the peoples of our country and our unique experience in preserving it. This could be facilitated by accession to the 2003 Convention for the Safeguarding of the Intangible Cultural Heritage. 
 
 Read in full",https://mid.ru/en/foreign_policy/news/2068373/|https://www.un.org/en/about-us/un-charter/full-text|https://mid.ru/en/foreign_policy/news/2068373/,True,2.5K
27860,2025-12-23T22:33:29+00:00,"🇷🇺 🇬🇾 Russia’s Foreign Minister Sergey Lavrov and Minister of Foreign Affairs and International Cooperation of the Co-operative Republic of Guyana Hugh Hilton Todd exchanged messages of congratulation on the occasion of the 55th anniversary of establishing diplomatic relations between the two countries (December 17, 1970) . 
 
 ✉️ In his message, Sergey Lavrov noted the increasingly strong ties of friendship between Russia and Guyana , which have been growing for more than five decades, and emphasised the solid favourable experience of bilateral cooperation that has been accumulated. 
 
 Speaking about the development of a constructive dialogue at the UN Security Council, where Guyana has held a non-permanent seat since January 2024, he expressed his desire to deepen contacts at international forums with a view to building a fairer multipolar world order. 
 
 In his turn, Hugh Todd welcomed the fruitful cooperation between Russia and Guyana in national personnel training, energy, healthcare, environmental protection, science and culture noting its great significance for developing the independent Co-operative Republic. 
 
 🤝 The Parties underscored their mutual commitment to build up their comprehensive interstate relations for the benefit of the peoples of their countries. 
 
 #RussiaGuyana",https://mid.ru/en/foreign_policy/news/2068380/|https://t.me/MFARussia/27704|?q=%23RussiaGuyana,True,2.02K
27861,2025-12-24T06:02:52+00:00,"⚡️ Article by Mikael Agasandyan, Director of the First CIS Countries Department of the Russian Foreign Ministry, published in Eurasian Dialogue (December 22, 2025) 
 
 Read in full 
 
 ✍️ A prosperous and dynamic business sector is undoubtedly one of the key system-forming drivers across a wide range of areas. 
 
 Creating the most favourable conditions for entrepreneurship, including in the external dimension, is a strategic priority . Supporting Russian participants in foreign economic activity through diplomatic and international-legal instruments has therefore become one of the core tasks of Russia's Foreign Ministry . 
 
 In practical terms, efforts are focused on the consistent advancement of economic integration processes , improving the legal and regulatory framework, strengthening interstate trade ties and technological sovereignty, and facilitating dialogue between regions and the business community. 
 
 The principal driving force behind dynamic progress on the economic track is joint work with partners within regional multilateral structures involving Russia – the #EAEU , the #CIS and, to a certain extent, taking into account its specific mandate, the CSTO. 
 
 #EAEU 
 
 The flagship project in this regard is the Eurasian Economic Union – not only as an economic organization, but also as the most deeply integrated interstate association with supranational regulation. 
 
 The #EAEU ’s external trade activities open up broad opportunities for business , primarily through the conclusion of free trade agreements with third countries. 
 
 The Eurasian Development Bank ( #EDB ) has a substantial set of instruments to support and promote entrepreneurship. The EDB provides financing and/or technical assistance for projects that generate or strengthen an integration effect within the region. 
 
 Particular attention should also be paid to the EAEU Business Council. Its work is aimed at establishing direct links between entrepreneurs, fostering a favourable business environment, promoting trade-economic, industrial and investment cooperation, and supporting the EAEU’s external trade agenda. 
 
 #CIS 
 
 The economic dimension is likewise a key pillar of cooperation within the CIS. An extensive legal framework has been established, an integral component of which is the Free Trade Area Agreement of October 18, 2011, ensuring the functioning of a full-fledged free trade regime for goods. 
 
 According to the CIS Interstate Statistical Committee, the foreign trade turnover of CIS countries reached USD 1.1 trillion in 2024 . 
 
 Special mention should be made of the statement on the inadmissibility of the use of unilateral restrictive measures in international relations, approved at the meeting of the CIS Council of Foreign Ministers on October 7, 2024. <…> 
 
 #CSTO 
 
 Within the CSTO framework, member states attach particular importance to military-economic and industrial cooperation , which is directly linked to the development of national defence-industrial complexes and the corresponding logistics and supply systems of the armed forces of the Organization’s member states. 
 
 In the spirit of alliance and commitment to shared objectives, and with due regard for the national interests of each member state, painstaking work continues to further integrate and consolidate the efforts and competencies of defence-sector enterprises and organizations across the CSTO area , as well as to create the necessary conditions for implementing joint projects in priority fields. 
 
 ☝️ In conclusion, despite the progress achieved, considerable reserves for further economic development within our common space remain untapped . 
 
 The experience and resources of our regional structures are especially in high demand in the context of implementing the initiative of Russia's President Vladimir Putin to form a Greater Eurasian Partnership ( #GEP ). 
 
 #Eurasia4You",https://mid.ru/en/foreign_policy/news/2068177/|https://www.calameo.com/read/007752620871eec309754?page=1|https://mid.ru/en/foreign_policy/news/2068177/|?q=%23EAEU|?q=%23CIS|?q=%23EAEU|https://t.me/MidRusEvrazes|?q=%23EAEU|https://eabr.org/en/|?q=%23EDB|https://eec.eaeunion.org/en/comission/konsultativnye-organy/consult-sovet.php|?q=%23CIS|https://eccis.org/upload/eng/treaty_on_a_free-trade_area.pdf|https://t.me/MFARussia/22190|?q=%23CSTO|?q=%23GEP|?q=%23Eurasia4You,True,3.11K
