url,title,date_extracted,content,category,title_en,content_en
https://www.1tv.ru/news/2026-01-12/530808,"Кропотливо собирая доказательства, работники органов прокуратуры помогают людям добиться справедливости",2026-01-12,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,"By painstakingly collecting evidence, prosecutors help people achieve justice.","Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/2026-01-12/530744,Российская саблистка Алина Михайлова выиграла этап Гран-при в Тунисе,2026-01-12,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,Russian sabreist Alina Mikhailova won the Grand Prix stage in Tunisia,"Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/2026-01-12/530773,Село Новобойковское в Запорожской области перешло под российский контроль,2026-01-12,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,Novobojkovskoye village in Zaporozhye region came under Russian control,"Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/2026-01-12/530815,Электронные справки и сжатые сроки: эксперт объяснил нововведения для сдачи на права,2026-01-12,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,Electronic certificates and short deadlines: the expert explained the innovations for the transfer of rights,"Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/2026-01-12/530807,В России отмечают День работника прокуратуры,2026-01-12,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,In Russia celebrate the Day of the Prosecutor’s office,"Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/issue/2026-01-06/18:00,Выпуск новостей в 18:00 от 06.01.2026,2026-01-06,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,News release at 18:00 from 06.01. 2026,"Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/issue/2026-01-06/21:00,Выпуск программы «Время» в 21:00 от 06.01.2026,2026-01-06,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,"Release of the program ""Time"" at 21:00 from 06.01. 2026","Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/2026-01-02/530205,Над Белгородской областью за последние сутки сбито свыше 130 дронов ВСУ,2026-01-02,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,Over the Belgorod region over the past day shot down more than 130 drones APU,"Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/2026-01-12/530788,Дональд Трамп назвал себя спасителем НАТО,2026-01-12,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,Donald Trump called himself the savior of NATO,"Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/2026-01-05/530386,Пост главы СБУ покинул Василий Малюк,2026-01-05,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,The post of head of the SBU left Vasily Malyuk,"Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/2026-01-09/530613,Уникальный за столетие: парад планет соберется вокруг Солнца 22 января,2026-01-09,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,Unique in a century: the parade of planets will gather around the Sun on January 22,"Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/2026-01-13/530822,Силы ПВО сбили 11 украинских беспилотников за ночь,2026-01-13,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,Air defense forces shot down 11 Ukrainian drones overnight,"Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/2026-01-12/530792,Сильная вспышка произошла на Солнце: кадры явления,2026-01-12,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,Strong flash occurred on the Sun: footage of the phenomenon,"Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/2026-01-12/530731,Средства ПВО отразили атаку 13 украинских дронов над Россией,2026-01-12,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,Air defense repulsed the attack of 13 Ukrainian drones over Russia,"Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/2026-01-12/530763,«Это эпидемия» — знакомая блогера Маришки Майонезик о мукбанге,2026-01-12,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,"""It's an epidemic"" - blogger Mariska Mayonesik's acquaintance about mukbang","Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/issue/2026-01-02/10:00,Выпуск новостей в 10:00 от 02.01.2026,2026-01-02,"Губернатор Евраев рассказал Путину о ярославских орхидеях
По словам главы региона, ранее все орхидеи были исключительно импортные.
Сегодня, 14:38",,News release at 10:00 from 02.01. 2026,"Governor Evraev told Putin about Yaroslavl orchids
Previously, all orchids were exclusively imported.
Today, 14:38."
https://www.1tv.ru/news/2026-01-12/530768,Первую рабочую встречу в 2026 году Владимир Путин провел с Денисом Мантуровым,2026-01-12,"Выпуск новостей в 15:00 от 13.01.2026
Владимир Путин принял в Кремле главу Ярославской области Михаила Евраева
Михаил Евраев доложил: за четыре года бюджет вырос в полтора раза, почти до 150 миллиардов рублей. Создано 27 тысяч новых рабочих мест. Строится международный аэропорт «Золотое кольцо».
Сегодня, 15:01",,"The first working meeting in 2026, Vladimir Putin held with Denis Manturov","News release at 15:00 from 13.01. 2026
Vladimir Putin received in the Kremlin the head of the Yaroslavl region Mikhail Evraev
Mikhail Evraev reported that over four years the budget has grown by one and a half times, to almost 150 billion rubles. 27,000 new jobs were created. The Golden Ring International Airport is under construction.
Today, 15:01."
https://www.1tv.ru/news/2026-01-07/530492,Владимир Путин уже традиционно встретил Рождество в кругу участников спецоперации и их семей,2026-01-07,"Выпуск новостей в 15:00 от 13.01.2026
Владимир Путин принял в Кремле главу Ярославской области Михаила Евраева
Михаил Евраев доложил: за четыре года бюджет вырос в полтора раза, почти до 150 миллиардов рублей. Создано 27 тысяч новых рабочих мест. Строится международный аэропорт «Золотое кольцо».
Сегодня, 15:01",,Vladimir Putin traditionally celebrated Christmas in the circle of participants of the special operation and their families,"News release at 15:00 from 13.01. 2026
Vladimir Putin received in the Kremlin the head of the Yaroslavl region Mikhail Evraev
Mikhail Evraev reported that over four years the budget has grown by one and a half times, to almost 150 billion rubles. 27,000 new jobs were created. The Golden Ring International Airport is under construction.
Today, 15:01."
https://www.1tv.ru/news/2026-01-01/530156,В Курчатове запустили первый энергоблок Курской АЭС-2,2026-01-01,"Выпуск новостей в 15:00 от 13.01.2026
Задержан житель Мариуполя, который шпионил в пользу украинских спецслужб
Он собирал для них сведения о российских военных и отправлял эту информацию кураторам. По статье о госизмене ему грозит срок вплоть до пожизненного. В преступлении юноша сознался.
Сегодня, 15:04",,In Kurchatov launched the first power unit of the Kursk NPP-2,"News release at 15:00 from 13.01. 2026
A resident of Mariupol who spied in favor of Ukrainian special services was detained
He collected information about the Russian military for them and sent this information to curators. Under the article on treason, he faces a term up to life. The young man confessed to the crime.
Today, 15:04."
https://www.1tv.ru/news/2026-01-05/530384,Российская армия расширяет полосу безопасности у Белгородской области,2026-01-05,"Выпуск новостей в 15:00 от 13.01.2026
Депутаты Госдумы собрались на первое пленарное заседание весенней сессии
Эта сессия станет заключительной для нынешнего, восьмого созыва. Уже осенью состоятся выборы в парламент. Поэтому повестка крайне насыщенная. Особое внимание — поддержке участников спецоперации и их родных.
Сегодня, 15:06",,Russian army expands security strip near Belgorod region,"News release at 15:00 from 13.01. 2026
State Duma deputies gathered for the first plenary session of the spring session
This session will be the final for the current, eighth convocation. Parliamentary elections will be held in the autumn. So the agenda is very busy. Special attention is paid to the support of the participants of the special operation and their relatives.
Today, 15:06."
https://www.1tv.ru/news/2026-01-11/530727,"Столичный регион накроет вторая волна снегопада, а также придут метель и морозы",2026-01-11,"Выпуск новостей в 15:00 от 13.01.2026
Уголовное дело по двум статьям возбуждено после смерти детей в Новокузнецком роддоме
За январские праздники там скончались девять младенцев. Информация об этом сначала появилась в соцсетях, затем ее подтвердили региональные власти.
Сегодня, 15:10",,"The capital region will cover the second wave of snowfall, as well as blizzards and frosts.","News release at 15:00 from 13.01. 2026
Criminal case under two articles initiated after the death of children in the Novokuznetsk maternity hospital
During the January holidays, nine babies died there. Information about this first appeared in social networks, then it was confirmed by the regional authorities.
Today, 15:10."
https://www.1tv.ru/news/2026-01-12/530766,В Роскомнадзоре заявили об отсутствии оснований для разблокировки Roblox,2026-01-12,"Выпуск новостей в 15:00 от 13.01.2026
Последствия мощных снегопадов устраняют в нескольких российских регионах
Снегопад, гололедица, морозы. Юг России во власти непогоды. На Кубани экстренное предупреждение. Сегодня ночью температура может упасть ниже -10 градусов.
Сегодня, 15:12",,In Roskomnadzor said there are no grounds for unlocking Roblox,"News release at 15:00 from 13.01. 2026
The consequences of heavy snowfall eliminated in several Russian regions
Snow, ice, frost. Southern Russia is dominated by bad weather. There's an emergency warning in Kuban. Tonight, the temperature may fall below -10 degrees.
Today, 15:12."
https://www.1tv.ru/news/2026-01-12/530753,В Пермском крае предотвращен теракт на железнодорожном мосту,2026-01-12,"Выпуск новостей в 15:00 от 13.01.2026
Наступивший год станет настоящим подарком для охотников за северным сиянием
2026 год обещает быть особенно ярким, еще и потому что это год высокой солнечной активности. А значит, в разных регионах мы сможем наблюдать северное сияние.
Сегодня, 15:14",,"In the Perm Territory, a terrorist attack on a railway bridge was prevented","News release at 15:00 from 13.01. 2026
Next year will be a real gift for hunters for the Northern lights
The year 2026 promises to be particularly bright because it is a year of high solar activity. In different regions, we can see the Northern Lights.
Today, 15:14."
https://www.1tv.ru/news/2026-01-03/530277,"Продолжают исполняться заветные мечты детей, которые взрослые сняли с «Елки желаний»",2026-01-03,"Выпуск новостей в 15:00 от 13.01.2026
Смотрите в этом выпуске: в числе достижений рост бюджета, инвестиций, зарплат, а также увеличение турпотока, но есть и проблемные точки: на что обратил внимание президент в беседе с губернатором Ярославской области; в Госдуме сегодня стартовала весенняя сессия — какие документы у депутатов в приоритете;
Сегодня, 15:16",,"Continue to fulfill the cherished dreams of children, which adults removed from the “Tree of desires”","News release at 15:00 from 13.01. 2026
See in this issue: among the achievements is the growth of the budget, investments, salaries, as well as an increase in tourist flow, but there are also problematic points: what the president drew attention to in an interview with the governor of the Yaroslavl region; the State Duma today launched a spring session - what documents the deputies have in priority;
Today, 15:16."
https://www.1tv.ru/news/2026-01-07/530503,Взять первое интервью и воплотить другие мечты детей помогла акция «Елка желаний»,2026-01-07,"Выпуск новостей в 15:00 от 13.01.2026
Смотрите в этом выпуске: в числе достижений рост бюджета, инвестиций, зарплат, а также увеличение турпотока, но есть и проблемные точки: на что обратил внимание президент в беседе с губернатором Ярославской области; в Госдуме сегодня стартовала весенняя сессия — какие документы у депутатов в приоритете;
Сегодня, 15:16",,To take the first interview and to realize other dreams of children helped the action “Wish Tree”,"News release at 15:00 from 13.01. 2026
See in this issue: among the achievements is the growth of the budget, investments, salaries, as well as an increase in tourist flow, but there are also problematic points: what the president drew attention to in an interview with the governor of the Yaroslavl region; the State Duma today launched a spring session - what documents the deputies have in priority;
Today, 15:16."
https://www.1tv.ru/news/issue/2026-01-04/10:00,Выпуск новостей в 10:00 от 04.01.2026,2026-01-04,"Выпуск новостей в 15:00 от 13.01.2026
Смотрите в этом выпуске: в числе достижений рост бюджета, инвестиций, зарплат, а также увеличение турпотока, но есть и проблемные точки: на что обратил внимание президент в беседе с губернатором Ярославской области; в Госдуме сегодня стартовала весенняя сессия — какие документы у депутатов в приоритете;
Сегодня, 15:16",,News release at 10:00 from 04.01. 2026,"News release at 15:00 from 13.01. 2026
See in this issue: among the achievements is the growth of the budget, investments, salaries, as well as an increase in tourist flow, but there are also problematic points: what the president drew attention to in an interview with the governor of the Yaroslavl region; the State Duma today launched a spring session - what documents the deputies have in priority;
Today, 15:16."
https://www.1tv.ru/news/2026-01-03/530280,Новогоднее путешествие в Китай стало еще более востребованным после отмены виз,2026-01-03,"Выпуск новостей в 15:00 от 13.01.2026
Смотрите в этом выпуске: в числе достижений рост бюджета, инвестиций, зарплат, а также увеличение турпотока, но есть и проблемные точки: на что обратил внимание президент в беседе с губернатором Ярославской области; в Госдуме сегодня стартовала весенняя сессия — какие документы у депутатов в приоритете;
Сегодня, 15:16",,New Year's travel to China has become even more popular after the abolition of visas,"News release at 15:00 from 13.01. 2026
See in this issue: among the achievements is the growth of the budget, investments, salaries, as well as an increase in tourist flow, but there are also problematic points: what the president drew attention to in an interview with the governor of the Yaroslavl region; the State Duma today launched a spring session - what documents the deputies have in priority;
Today, 15:16."
https://www.1tv.ru/news/2026-01-02/530191,Во Франции опять не смогли вовремя принять главный финансовый план,2026-01-02,"Выпуск новостей в 15:00 от 13.01.2026
Смотрите в этом выпуске: в числе достижений рост бюджета, инвестиций, зарплат, а также увеличение турпотока, но есть и проблемные точки: на что обратил внимание президент в беседе с губернатором Ярославской области; в Госдуме сегодня стартовала весенняя сессия — какие документы у депутатов в приоритете;
Сегодня, 15:16",,France again failed to adopt the main financial plan in time,"News release at 15:00 from 13.01. 2026
See in this issue: among the achievements is the growth of the budget, investments, salaries, as well as an increase in tourist flow, but there are also problematic points: what the president drew attention to in an interview with the governor of the Yaroslavl region; the State Duma today launched a spring session - what documents the deputies have in priority;
Today, 15:16."
https://www.1tv.ru/news/2026-01-02/530215,В Мульти Медиа Арт Музее открылась выставка новогодних фотографий и фотооткрыток 1890-2020 годов,2026-01-02,"Выпуск новостей в 15:00 от 13.01.2026
Смотрите в этом выпуске: в числе достижений рост бюджета, инвестиций, зарплат, а также увеличение турпотока, но есть и проблемные точки: на что обратил внимание президент в беседе с губернатором Ярославской области; в Госдуме сегодня стартовала весенняя сессия — какие документы у депутатов в приоритете;
Сегодня, 15:16",,In the Multimedia Art Museum opened an exhibition of New Year photos and photo postcards 1890-2020,"News release at 15:00 from 13.01. 2026
See in this issue: among the achievements is the growth of the budget, investments, salaries, as well as an increase in tourist flow, but there are also problematic points: what the president drew attention to in an interview with the governor of the Yaroslavl region; the State Duma today launched a spring session - what documents the deputies have in priority;
Today, 15:16."
https://www.1tv.ru/news/issue/2026-01-02/18:00,Выпуск новостей в 18:00 от 02.01.2026,2026-01-02,"Выпуск новостей в 15:00 от 13.01.2026
Смотрите в этом выпуске: в числе достижений рост бюджета, инвестиций, зарплат, а также увеличение турпотока, но есть и проблемные точки: на что обратил внимание президент в беседе с губернатором Ярославской области; в Госдуме сегодня стартовала весенняя сессия — какие документы у депутатов в приоритете;
Сегодня, 15:16",,News release at 18:00 from 02.01. 2026,"News release at 15:00 from 13.01. 2026
See in this issue: among the achievements is the growth of the budget, investments, salaries, as well as an increase in tourist flow, but there are also problematic points: what the president drew attention to in an interview with the governor of the Yaroslavl region; the State Duma today launched a spring session - what documents the deputies have in priority;
Today, 15:16."
https://www.1tv.ru/news/2026-01-01/530152,Российские военные на передовой встретили Новый год,2026-01-01,"Выпуск новостей в 15:00 от 13.01.2026
Смотрите в этом выпуске: в числе достижений рост бюджета, инвестиций, зарплат, а также увеличение турпотока, но есть и проблемные точки: на что обратил внимание президент в беседе с губернатором Ярославской области; в Госдуме сегодня стартовала весенняя сессия — какие документы у депутатов в приоритете;
Сегодня, 15:16",,Russian military on the frontline celebrated the New Year,"News release at 15:00 from 13.01. 2026
See in this issue: among the achievements is the growth of the budget, investments, salaries, as well as an increase in tourist flow, but there are also problematic points: what the president drew attention to in an interview with the governor of the Yaroslavl region; the State Duma today launched a spring session - what documents the deputies have in priority;
Today, 15:16."
https://www.1tv.ru/news/2026-01-12/530745,Снежный апокалипсис накрыл Приморье: кадры,2026-01-12,"Выпуск новостей в 15:00 от 13.01.2026
Смотрите в этом выпуске: в числе достижений рост бюджета, инвестиций, зарплат, а также увеличение турпотока, но есть и проблемные точки: на что обратил внимание президент в беседе с губернатором Ярославской области; в Госдуме сегодня стартовала весенняя сессия — какие документы у депутатов в приоритете;
Сегодня, 15:16",,Snow apocalypse covered Primorye: footage,"News release at 15:00 from 13.01. 2026
See in this issue: among the achievements is the growth of the budget, investments, salaries, as well as an increase in tourist flow, but there are also problematic points: what the president drew attention to in an interview with the governor of the Yaroslavl region; the State Duma today launched a spring session - what documents the deputies have in priority;
Today, 15:16."
https://www.1tv.ru/news/issue/2026-01-01/12:00,Выпуск новостей в 12:00 от 01.01.2026,2026-01-01,"Выпуск новостей в 15:00 от 13.01.2026
Смотрите в этом выпуске: в числе достижений рост бюджета, инвестиций, зарплат, а также увеличение турпотока, но есть и проблемные точки: на что обратил внимание президент в беседе с губернатором Ярославской области; в Госдуме сегодня стартовала весенняя сессия — какие документы у депутатов в приоритете;
Сегодня, 15:16",,News release at 12:00 from 01.01. 2026,"News release at 15:00 from 13.01. 2026
See in this issue: among the achievements is the growth of the budget, investments, salaries, as well as an increase in tourist flow, but there are also problematic points: what the president drew attention to in an interview with the governor of the Yaroslavl region; the State Duma today launched a spring session - what documents the deputies have in priority;
Today, 15:16."
https://www.1tv.ru/news/2026-01-09/530603,Дональд Трамп в интервью New York Times рассказал о собственной трактовке международного права,2026-01-09,"Выпуск новостей в 15:00 от 13.01.2026
Смотрите в этом выпуске: в числе достижений рост бюджета, инвестиций, зарплат, а также увеличение турпотока, но есть и проблемные точки: на что обратил внимание президент в беседе с губернатором Ярославской области; в Госдуме сегодня стартовала весенняя сессия — какие документы у депутатов в приоритете;
Сегодня, 15:16",,Donald trump in an interview with the New York Times spoke about his interpretation of international law,"News release at 15:00 from 13.01. 2026
See in this issue: among the achievements is the growth of the budget, investments, salaries, as well as an increase in tourist flow, but there are also problematic points: what the president drew attention to in an interview with the governor of the Yaroslavl region; the State Duma today launched a spring session - what documents the deputies have in priority;
Today, 15:16."
https://www.1tv.ru/news/2026-01-12/530799,Герой программы «Мужское/Женское» обвинил Гордона и Барановскую в своих бедах и пожаловался на них в СК,2026-01-12,"Выпуск новостей в 15:00 от 13.01.2026
Смотрите в этом выпуске: в числе достижений рост бюджета, инвестиций, зарплат, а также увеличение турпотока, но есть и проблемные точки: на что обратил внимание президент в беседе с губернатором Ярославской области; в Госдуме сегодня стартовала весенняя сессия — какие документы у депутатов в приоритете;
Сегодня, 15:16",,The hero of the program “Male / Female” accused Gordon and Baranovskaya in their troubles and complained about them in the UK,"News release at 15:00 from 13.01. 2026
See in this issue: among the achievements is the growth of the budget, investments, salaries, as well as an increase in tourist flow, but there are also problematic points: what the president drew attention to in an interview with the governor of the Yaroslavl region; the State Duma today launched a spring session - what documents the deputies have in priority;
Today, 15:16."
https://www.1tv.ru/news/2026-01-03/530275,За первые несколько дней Нового года от пиротехники уже пострадали десятки человек,2026-01-03,"Выпуск новостей в 15:00 от 13.01.2026
Смотрите в этом выпуске: в числе достижений рост бюджета, инвестиций, зарплат, а также увеличение турпотока, но есть и проблемные точки: на что обратил внимание президент в беседе с губернатором Ярославской области; в Госдуме сегодня стартовала весенняя сессия — какие документы у депутатов в приоритете;
Сегодня, 15:16",,"In the first few days of the New Year, dozens of people have already suffered from pyrotechnics.","News release at 15:00 from 13.01. 2026
See in this issue: among the achievements is the growth of the budget, investments, salaries, as well as an increase in tourist flow, but there are also problematic points: what the president drew attention to in an interview with the governor of the Yaroslavl region; the State Duma today launched a spring session - what documents the deputies have in priority;
Today, 15:16."
https://www.1tv.ru/news/2026-01-12/530778,Мощный шторм обрушился на Крым,2026-01-12,"Выпуск новостей в 15:00 от 13.01.2026
Смотрите в этом выпуске: в числе достижений рост бюджета, инвестиций, зарплат, а также увеличение турпотока, но есть и проблемные точки: на что обратил внимание президент в беседе с губернатором Ярославской области; в Госдуме сегодня стартовала весенняя сессия — какие документы у депутатов в приоритете;
Сегодня, 15:16",,Powerful storm hits Crimea,"News release at 15:00 from 13.01. 2026
See in this issue: among the achievements is the growth of the budget, investments, salaries, as well as an increase in tourist flow, but there are also problematic points: what the president drew attention to in an interview with the governor of the Yaroslavl region; the State Duma today launched a spring session - what documents the deputies have in priority;
Today, 15:16."
https://www.1tv.ru/news/2026-01-11/530725,Дональду Трампу понравилась идея назначить Марко Рубио президентом Кубы,2026-01-11,"Трагедия в новокузнецком роддоме: что известно о смерти младенцев
Следствие установило, что за прошедшие новогодние праздники скончались девять новорожденных.
Сегодня, 15:33",,Donald Trump liked the idea of appointing Marco Rubio as president of Cuba,"The tragedy in the Novokuznetsk maternity hospital: what is known about the death of infants
The investigation found that over the past New Year holidays, nine newborns died.
Today, 15:33."
https://www.1tv.ru/news/2026-01-07/530497,В МИД России потребовали гуманного и достойного обращения с экипажем танкера «Маринера»,2026-01-07,"Трагедия в новокузнецком роддоме: что известно о смерти младенцев
Следствие установило, что за прошедшие новогодние праздники скончались девять новорожденных.
Сегодня, 15:33",,The Russian Foreign Ministry demanded humane and dignified treatment of the crew of the Mariner tanker,"The tragedy in the Novokuznetsk maternity hospital: what is known about the death of infants
The investigation found that over the past New Year holidays, nine newborns died.
Today, 15:33."
https://www.1tv.ru/news/2026-01-12/530782,Ударом «Орешника» в ночь на 9 января выведен из строя Львовский авиаремонтный завод,2026-01-12,"Трагедия в новокузнецком роддоме: что известно о смерти младенцев
Следствие установило, что за прошедшие новогодние праздники скончались девять новорожденных.
Сегодня, 15:33",,"Strike ""Oreshnik"" on the night of January 9 put out of action Lviv aircraft repair plant","The tragedy in the Novokuznetsk maternity hospital: what is known about the death of infants
The investigation found that over the past New Year holidays, nine newborns died.
Today, 15:33."
https://www.1tv.ru/news/2026-01-12/530749,«Забавный факт»: актриса Демидова рассказала об особенности женского и мужского свиста,2026-01-12,"Трагедия в новокузнецком роддоме: что известно о смерти младенцев
Следствие установило, что за прошедшие новогодние праздники скончались девять новорожденных.
Сегодня, 15:33",,“Fun fact”: actress Demidova told about the features of the female and male whistle,"The tragedy in the Novokuznetsk maternity hospital: what is known about the death of infants
The investigation found that over the past New Year holidays, nine newborns died.
Today, 15:33."
https://www.1tv.ru/news/2026-01-12/530761,Мужчина по указке мошенников планировал взорвать мост в Пермском крае,2026-01-12,"Трагедия в новокузнецком роддоме: что известно о смерти младенцев
Следствие установило, что за прошедшие новогодние праздники скончались девять новорожденных.
Сегодня, 15:33",,A man at the direction of fraudsters planned to blow up a bridge in the Perm region,"The tragedy in the Novokuznetsk maternity hospital: what is known about the death of infants
The investigation found that over the past New Year holidays, nine newborns died.
Today, 15:33."
https://www.1tv.ru/news/issue/2026-01-11/12:00,Выпуск новостей в 12:00 от 11.01.2026,2026-01-11,"Трагедия в новокузнецком роддоме: что известно о смерти младенцев
Следствие установило, что за прошедшие новогодние праздники скончались девять новорожденных.
Сегодня, 15:33",,News release at 12:00 from 11:01. 2026,"The tragedy in the Novokuznetsk maternity hospital: what is known about the death of infants
The investigation found that over the past New Year holidays, nine newborns died.
Today, 15:33."
https://www.1tv.ru/news/2026-01-12/530736,Владимир Путин поздравил с Днем работника прокуратуры сотрудников ведомства,2026-01-12,"Трагедия в новокузнецком роддоме: что известно о смерти младенцев
Следствие установило, что за прошедшие новогодние праздники скончались девять новорожденных.
Сегодня, 15:33",,Vladimir Putin congratulated on the Day of the Prosecutor’s office employees,"The tragedy in the Novokuznetsk maternity hospital: what is known about the death of infants
The investigation found that over the past New Year holidays, nine newborns died.
Today, 15:33."
https://www.1tv.ru/news/issue/2026-01-10/18:00,Выпуск новостей в 18:00 от 10.01.2026,2026-01-10,"Трагедия в новокузнецком роддоме: что известно о смерти младенцев
Следствие установило, что за прошедшие новогодние праздники скончались девять новорожденных.
Сегодня, 15:33",,News release at 18:00 from 10.01. 2026,"The tragedy in the Novokuznetsk maternity hospital: what is known about the death of infants
The investigation found that over the past New Year holidays, nine newborns died.
Today, 15:33."
https://www.1tv.ru/news/2026-01-01/530155,Россия с размахом встретила Новый год,2026-01-01,"Трагедия в новокузнецком роддоме: что известно о смерти младенцев
Следствие установило, что за прошедшие новогодние праздники скончались девять новорожденных.
Сегодня, 15:33",,Russia celebrated the New Year on a grand scale,"The tragedy in the Novokuznetsk maternity hospital: what is known about the death of infants
The investigation found that over the past New Year holidays, nine newborns died.
Today, 15:33."
https://www.1tv.ru/news/2026-01-09/530601,Коммунальные службы Москвы работают в усиленном режиме в связи с мощным снегопадом,2026-01-09,"Трагедия в новокузнецком роддоме: что известно о смерти младенцев
Следствие установило, что за прошедшие новогодние праздники скончались девять новорожденных.
Сегодня, 15:33",,Utilities of Moscow are working in enhanced mode due to heavy snowfall,"The tragedy in the Novokuznetsk maternity hospital: what is known about the death of infants
The investigation found that over the past New Year holidays, nine newborns died.
Today, 15:33."
https://www.1tv.ru/news/2026-01-12/530769,Рысь с симптомами бешенства напала на ребенка в детском лагере под Уфой,2026-01-12,"Трагедия в новокузнецком роддоме: что известно о смерти младенцев
Следствие установило, что за прошедшие новогодние праздники скончались девять новорожденных.
Сегодня, 15:33",,Lynx with symptoms of rabies attacked a child in a children's camp near Ufa,"The tragedy in the Novokuznetsk maternity hospital: what is known about the death of infants
The investigation found that over the past New Year holidays, nine newborns died.
Today, 15:33."
https://www.1tv.ru/news/2026-01-07/530491,Выпуск программы «Время» от 07.01.2026,2026-01-07,"Панда Катюша радуется снегу и катается с горки: Московский зоопарк показал кадры
Животное, словно ребенок, резвится в сугробах.
Сегодня, 15:44",,"Release of the program ""Time"" from 07.01. 2026","Panda Katyusha rejoices in the snow and rolls off the slide: Moscow zoo showed footage
The animal, like a child, frolic in snowstorms.
Today, 15:44."
